314,12134193,1813,593,612,729,707.91,653.1,1217,975,685,90,50,125.22
314,12134236,1636,1580,955,1558,735.93,639.17,1217,975,685,90,50,-58.9
314,12134238,1551,305,597,775,748.64,651.46,1217,975,685,90,50,98.62
314,12134249,1945,937,597,774,728.99,651.77,1217,975,685,90,50,159.05
314,12134286,1572,1601,574,899,719.65,647.48,1217,975,685,90,50,-126.3
314,12134287,678,503,569,921,716.45,650.25,1217,975,685,90,50,36.44
315,12124809,1289,259,677,602,719.61,656.3,1217,975,685,75,50,61.11
315,12125074,1066,290,573,819,701.45,662.63,1217,975,685,75,50,63.95
315,12125353,487,909,937,379,732.98,658.5,1217,975,685,75,50,-59.67
315,12125382,513,1189,633,675,735.81,656.55,1217,975,685,75,50,-44.1
315,12125383,1088,1696,605,1210,732.45,655.57,1217,975,685,75,50,-58.85
315,12125384,1823,1379,607,731,728.32,656.99,1217,975,685,75,50,-168.11
315,12125590,1382,295,593,768,796.28,657.44,1217,975,685,75,50,85.29
315,12125819,855,374,596,763,701.6,656.19,1217,975,685,75,50,40.09
315,12126815,1355,272,577,1127,716.42,657.8,1217,975,685,75,50,114.47
315,12127837,584,1334,630,1272,727.72,657.86,1217,975,685,75,50,-2.72
315,12129125,570,1329,589,783,737.51,656.69,1217,975,685,75,50,-45.68
315,12132090,1237,268,572,842,707.28,658.57,1217,975,685,75,50,79.97
315,12134105,489,1067,564,834,733.79,668.05,1217,975,685,75,50,-19.39
315,12134243,1054,281,559,931,712.88,659.47,1217,975,685,75,50,72.96
315,12134463,1358,278,586,796,711.12,655.9,1217,975,685,75,50,85.6
341,12124287,1600,321,651,1317,757.9,661.3,1217,975,735,75,90,151.5
341,12125456,1239,209,1804,654,766.32,669.04,1217,975,735,75,90,-59.68
341,12125461,1337,221,1842,735,763.49,669.5,1217,975,735,75,90,-59.95
341,12126169,1876,1372,905,384,769.34,668.3,1217,975,735,75,90,148.9
341,12126391,1055,1750,617,1251,791.75,660.44,1217,975,735,75,90,-53.49
341,12126501,1370,220,1357,325,770.35,664.91,1217,975,735,75,90,-0.7
341,12126522,1961,783,1678,1442,768.37,656.21,1217,975,735,75,90,-59.84
341,12126614,1983,1111,566,1097,777.98,662.33,1217,975,735,75,90,-159.32
341,12126824,1812,497,1835,1211,763.22,661.53,1217,975,735,75,90,-59.68
341,12126962,813,1637,554,957,775.54,663.24,1217,975,735,75,90,-60.16
341,12127246,517,1325,654,624,782.62,663.45,1217,975,735,75,90,-58.51
341,12127329,785,1629,856,1529,783.8,661.24,1217,975,735,75,90,0.36
341,12127424,438,970,881,402,680.02,664.25,1217,975,735,75,90,-59.25
341,12127490,1600,345,1551,397,737.28,667.56,1217,975,735,75,90,1.28
341,12127711,718,393,1442,349,766.63,665.21,1217,975,735,75,90,-60.38
341,12127891,500,700,1106,317,767.93,667.3,1217,975,735,75,90,-59.44
341,12128080,1840,535,1819,1246,762.71,660.19,1217,975,735,75,90,-59.47
341,12128116,1498,270,1871,865,758.94,663.19,1217,975,735,75,90,-58.72
341,12128131,1077,229,1763,598,759.02,663.51,1217,975,735,75,90,-66.0
341,12128202,1525,1679,1497,1574,768.43,661.21,1217,975,735,75,90,1.42
341,12128229,1993,1004,1880,994,776.54,663.27,1217,975,735,75,90,0.5
341,12128355,1467,254,572,803,763.11,667.54,1217,975,735,75,90,94.19
341,12128365,692,421,753,498,763.24,665.45,1217,975,735,75,90,0.75
341,12128453,437,967,895,394,780.04,664.26,1217,975,735,75,90,-60.42
341,12128499,493,719,1096,320,767.93,666.08,1217,975,735,75,90,-60.06
341,12128646,446,990,558,984,771.15,659.06,1217,975,735,75,90,-0.33
341,12128769,696,1542,768,1458,770.02,659.46,1217,975,735,75,90,-0.33
